"지역별(1)","시점","도착출발별(1)",운항 (편),여객 (명),화물 (톤)
"대양주","2018.07","출발",658,128318,3471
"대양주","2018.08","도착",676,127279,2775
"대양주","2018.08","출발",674,120268,3355
"대양주","2018.09","도착",647,108836,2590
"대양주","2018.09","출발",652,110663,3285
"대양주","2018.10","도착",686,116247,2810
"대양주","2018.10","출발",679,115176,3438
"대양주","2018.11","도착",623,113750,3278
"대양주","2018.11","출발",620,115646,3465
"대양주","2018.12","도착",668,136010,3596
"대양주","2018.12","출발",675,134544,3376
"대양주","2019.01","도착",703,140640,3431
"대양주","2019.01","출발",704,154234,3565
"대양주","2019.02","도착",631,130778,2966
"대양주","2019.02","출발",629,130643,2789
"대양주","2019.03","도착",664,120077,3153
"대양주","2019.03","출발",658,110041,3019
"대양주","2019.04","도착",733,127228,2782
"대양주","2019.04","출발",723,128445,3278
"대양주","2019.05","도착",751,132551,3055
"대양주","2019.05","출발",755,131099,3257
"대양주","2019.06","도착",728,137839,2983
"대양주","2019.06","출발",734,138418,3203
"대양주","2019.07","도착",787,141150,2866
"대양주","2019.07","출발",783,155976,3563
"대양주","2019.08","도착",821,159986,3106
"대양주","2019.08","출발",822,152600,3626
"대양주","2019.09","도착",785,133390,2679
"대양주","2019.09","출발",784,135584,3267
"대양주","2019.10","도착",849,146793,2980
"대양주","2019.10","출발",849,147709,3619
"대양주","2019.11","도착",833,150164,3460
"대양주","2019.11","출발",833,157793,4076
"대양주","2019.12","도착",988,194904,4198
"대양주","2019.12","출발",987,191932,4304
"대양주","2020.01","도착",1064,196377,3947
"대양주","2020.01","출발",1068,212936,4530
"대양주","2020.02","도착",924,135174,3858
"대양주","2020.02","출발",923,126690,3256
"대양주","2020.03","도착",267,27199,1446
"대양주","2020.03","출발",248,14472,793
"대양주","2020.04","도착",53,8246,613
"대양주","2020.04","출발",50,95,532
"대양주","2020.05","도착",43,3042,369
"대양주","2020.05","출발",37,253,582
"대양주","2020.06","도착",43,2093,354
"대양주","2020.06","출발",39,339,565
"대양주","2020.07","도착",51,2017,382
"대양주","2020.07","출발",35,854,487
"대양주","2020.08","도착",63,2212,446
"대양주","2020.08","출발",41,691,563
"대양주","2020.09","도착",59,1596,453
"대양주","2020.09","출발",33,502,379
"대양주","2020.10","도착",63,1465,506
"대양주","2020.10","출발",38,503,413
"대양주","2020.11","도착",68,1338,514
"대양주","2020.11","출발",43,515,324
"대양주","2020.12","도착",74,1798,500
"대양주","2020.12","출발",44,865,302
"대양주","2021.01","도착",63,1479,487
"대양주","2021.01","출발",43,1062,344
"대양주","2021.02","도착",59,1341,399
"대양주","2021.02","출발",36,946,328
"대양주","2021.03","도착",73,1472,486
"대양주","2021.03","출발",43,1056,423
"대양주","2021.04","도착",66,1322,439
"대양주","2021.04","출발",51,1037,526
"대양주","2021.05","도착",69,1733,414
"대양주","2021.05","출발",50,1120,565
"대양주","2021.06","도착",66,1949,375
"대양주","2021.06","출발",56,1520,671
"대양주","2021.07","도착",76,2479,480
"대양주","2021.07","출발",73,2656,821
"대양주","2021.08","도착",95,3004,431
"대양주","2021.08","출발",87,2697,764
"대양주","2021.09","도착",84,3381,547
"대양주","2021.09","출발",75,3096,651
"대양주","2021.10","도착",92,5014,603
"대양주","2021.10","출발",84,4992,810
"대양주","2021.11","도착",115,9335,727
"대양주","2021.11","출발",105,10060,1027
"대양주","2021.12","도착",135,9187,792
"대양주","2021.12","출발",129,9012,1376
"대양주","2022.01","도착",143,6735,687
"대양주","2022.01","출발",126,7874,1289
"대양주","2022.02","도착",139,8000,719
"대양주","2022.02","출발",131,7933,1340
"대양주","2022.03","도착",155,8468,686
"대양주","2022.03","출발",144,9235,1260
"대양주","2022.04","도착",191,19190,947
"대양주","2022.04","출발",178,19856,1534
"대양주","2022.05","도착",250,37752,1236
"대양주","2022.05","출발",236,37516,1508
"대양주","2022.06","도착",291,53281,1488
"대양주","2022.06","출발",280,49387,1683
"대양주","2022.07","도착",395,63630,1656
"대양주","2022.07","출발",384,73609,2152
"대양주","2022.08","도착",430,67970,1611
"대양주","2022.08","출발",412,67483,1954
"대양주","2022.09","도착",352,56430,1595
"대양주","2022.09","출발",340,58315,1753
"대양주","2022.10","도착",414,72427,1768
"대양주","2022.10","출발",405,74528,2137
"대양주","2022.11","도착",415,72715,1952
"대양주","2022.11","출발",409,77260,2463
"대양주","2022.12","도착",499,104844,2688
"대양주","2022.12","출발",495,106460,3071
"대양주","2023.01","도착",549,108889,2581
"대양주","2023.01","출발",543,125910,3408
"대양주","2023.02","도착",492,105084,2518
"대양주","2023.02","출발",487,114523,3248
"대양주","2023.03","도착",533,104354,2210
"대양주","2023.03","출발",525,97754,3630
"대양주","2023.04","도착",546,98631,2083
"대양주","2023.04","출발",552,105123,3289
"대양주","2023.05","도착",569,105122,2364
"대양주","2023.05","출발",563,98297,3366
"대양주","2023.06","도착",399,81160,1912
"대양주","2023.06","출발",398,76399,3377
"대양주","2023.07","도착",584,97962,2137
"대양주","2023.07","출발",583,121844,4232
"대양주","2023.08","도착",621,122417,2447
"대양주","2023.08","출발",619,120295,4037
"기타","2005.01","도착",9,0,3
"기타","2005.01","출발",1,101,2
"기타","2005.02","도착",2,43,0
"기타","2005.02","출발",1,92,1
"기타","2005.03","도착",1,0,0
"기타","2005.03","출발",1,14,0
"기타","2005.04","도착",0,0,0
"기타","2005.04","출발",3,0,0
"기타","2005.05","도착",1,0,0
"기타","2005.05","출발",1,57,1
"기타","2005.06","도착",15,858,22
"기타","2005.06","출발",15,922,15
"기타","2005.07","도착",6,330,78
"기타","2005.07","출발",16,111,7
"기타","2005.08","도착",11,789,9
"기타","2005.08","출발",12,677,14
"기타","2005.09","도착",13,1252,10
"기타","2005.09","출발",13,1546,14
"기타","2005.10","도착",49,6845,36
"기타","2005.10","출발",56,6657,18
"기타","2005.11","도착",3,196,2
"기타","2005.11","출발",3,196,4
"기타","2005.12","도착",3,29,0
"기타","2005.12","출발",4,29,1
"기타","2006.01","도착",2,95,1
"기타","2006.01","출발",4,95,1
"기타","2006.02","도착",4,184,2
"기타","2006.02","출발",9,183,1
"기타","2006.03","도착",3,36,2
"기타","2006.03","출발",7,36,0
"기타","2006.04","도착",5,267,1
"기타","2006.04","출발",5,412,5
"기타","2006.05","도착",5,457,0
"기타","2006.05","출발",6,287,4
"기타","2006.06","도착",8,585,6
"기타","2006.06","출발",8,564,8
"기타","2006.07","도착",0,0,0
"기타","2006.07","출발",1,0,0
"기타","2006.08","도착",2,53,0
"기타","2006.08","출발",2,51,0
"기타","2006.09","도착",9,0,69
"기타","2006.09","출발",9,0,0
"기타","2006.10","도착",0,0,0
"기타","2006.10","출발",0,0,0
"기타","2006.11","도착",1,0,18
"기타","2006.11","출발",1,0,0
"기타","2006.12","도착",4,87,33
"기타","2006.12","출발",3,87,17
"기타","2007.01","도착",1,1,9
"기타","2007.01","출발",2,0,0
"기타","2007.02","도착",1,0,0
"기타","2007.02","출발",1,52,0
"기타","2007.03","도착",5,283,19
"기타","2007.03","출발",8,190,4
"기타","2007.04","도착",18,279,6
"기타","2007.04","출발",16,143,2
"기타","2007.05","도착",24,655,5
"기타","2007.05","출발",25,1052,22
"기타","2007.06","도착",17,303,3
"기타","2007.06","출발",18,1196,18
"기타","2007.07","도착",16,128,2
"기타","2007.07","출발",18,1043,24
"기타","2007.08","도착",22,492,8
"기타","2007.08","출발",22,1082,26
"기타","2007.09","도착",14,93,2
"기타","2007.09","출발",14,557,19
"기타","2007.10","도착",27,506,5
"기타","2007.10","출발",26,1287,25
"기타","2007.11","도착",28,691,8
"기타","2007.11","출발",26,1047,52
"기타","2007.12","도착",21,413,49
"기타","2007.12","출발",20,1129,29
"기타","2008.01","도착",17,388,17
"기타","2008.01","출발",18,905,21
"기타","2008.02","도착",16,341,9
"기타","2008.02","출발",15,86,3
"기타","2008.03","도착",16,155,2
"기타","2008.03","출발",15,156,18
"기타","2008.04","도착",18,332,58
"기타","2008.04","출발",14,122,5
"기타","2008.05","도착",15,111,1
"기타","2008.05","출발",15,111,4
"기타","2008.06","도착",19,192,69
"기타","2008.06","출발",19,199,4
"기타","2008.07","도착",17,217,1
"기타","2008.07","출발",17,157,4
"기타","2008.08","도착",15,0,0
"기타","2008.08","출발",16,188,1
"기타","2008.09","도착",21,592,6
"기타","2008.09","출발",20,499,7
"기타","2008.10","도착",19,256,11
"기타","2008.10","출발",19,510,7
"기타","2008.11","도착",17,363,5
"기타","2008.11","출발",16,162,2
"기타","2008.12","도착",10,4,0
"기타","2008.12","출발",10,4,0
"기타","2009.01","도착",9,0,0
"기타","2009.01","출발",9,0,0
"기타","2009.02","도착",8,0,0
"기타","2009.02","출발",8,0,0
"기타","2009.03","도착",16,169,3
"기타","2009.03","출발",15,51,1
"기타","2009.04","도착",12,0,0
"기타","2009.04","출발",14,0,0
"기타","2009.05","도착",14,0,0
"기타","2009.05","출발",14,0,0
"기타","2009.06","도착",13,0,0
"기타","2009.06","출발",12,0,0
"기타","2009.07","도착",14,97,2
"기타","2009.07","출발",13,0,0
"기타","2009.08","도착",14,6,0
"기타","2009.08","출발",15,6,85
"기타","2009.09","도착",13,0,0
"기타","2009.09","출발",13,0,0
"기타","2009.10","도착",13,0,0
"기타","2009.10","출발",13,0,0
"기타","2009.11","도착",13,19,0
"기타","2009.11","출발",13,0,0
"기타","2009.12","도착",19,34,1
"기타","2009.12","출발",19,0,0
"기타","2010.01","도착",17,25,0
"기타","2010.01","출발",17,0,0
"기타","2010.02","도착",16,29,0
"기타","2010.02","출발",16,0,0
"기타","2010.03","도착",21,25,0
"기타","2010.03","출발",21,0,0
"기타","2010.04","도착",24,40,1
"기타","2010.04","출발",24,0,0
"기타","2010.05","도착",26,99,2
"기타","2010.05","출발",26,0,0
"기타","2010.06","도착",26,91,1
"기타","2010.06","출발",26,0,0
"기타","2010.07","도착",27,215,4
"기타","2010.07","출발",27,0,0
"기타","2010.08","도착",25,72,1
"기타","2010.08","출발",25,0,0
"기타","2010.09","도착",24,0,0
"기타","2010.09","출발",24,0,0
"기타","2010.10","도착",28,0,0
"기타","2010.10","출발",28,0,0
"기타","2010.11","도착",22,0,0
"기타","2010.11","출발",22,0,0
"기타","2010.12","도착",21,249,42
"기타","2010.12","출발",19,0,40
"기타","2011.01","도착",19,0,0
"기타","2011.01","출발",19,0,0
"기타","2011.02","도착",17,0,0
"기타","2011.02","출발",18,0,0
"기타","2011.03","도착",18,0,0
"기타","2011.03","출발",18,0,0
"기타","2011.04","도착",24,1,0
"기타","2011.04","출발",24,0,0
"기타","2011.05","도착",27,0,0
"기타","2011.05","출발",27,0,0
"기타","2011.06","도착",25,0,0
"기타","2011.06","출발",25,0,0
"기타","2011.07","도착",26,0,31
"기타","2011.07","출발",25,0,0
"기타","2011.08","도착",25,0,0
"기타","2011.08","출발",26,0,0
"기타","2011.09","도착",26,0,0
"기타","2011.09","출발",26,0,0
"기타","2011.10","도착",27,0,0
"기타","2011.10","출발",27,0,0
"기타","2011.11","도착",21,0,0
"기타","2011.11","출발",21,0,0
"기타","2011.12","도착",22,6,26
"기타","2011.12","출발",20,0,0
"기타","2012.01","도착",22,0,0
"기타","2012.01","출발",23,0,0
"기타","2012.02","도착",23,0,0
"기타","2012.02","출발",22,0,0
"기타","2012.03","도착",22,0,0
"기타","2012.03","출발",22,0,0
"기타","2012.04","도착",26,0,0
"기타","2012.04","출발",26,0,0
"기타","2012.05","도착",27,0,0
"기타","2012.05","출발",27,0,0
"기타","2012.06","도착",27,24,0
"기타","2012.06","출발",27,24,0
"기타","2012.07","도착",24,0,0
"기타","2012.07","출발",24,0,0
"기타","2012.08","도착",26,0,0
"기타","2012.08","출발",26,0,0
"기타","2012.09","도착",24,0,0
"기타","2012.09","출발",24,0,0
"기타","2012.10","도착",26,0,0
"기타","2012.10","출발",26,0,0
"기타","2012.11","도착",21,0,0
"기타","2012.11","출발",21,0,0
"기타","2012.12","도착",17,0,0
"기타","2012.12","출발",18,0,0
"기타","2013.01","도착",19,0,0
"기타","2013.01","출발",19,0,0
"기타","2013.02","도착",19,0,0
"기타","2013.02","출발",19,0,0
"기타","2013.03","도착",22,0,0
"기타","2013.03","출발",22,0,0
"기타","2013.04","도착",24,0,0
"기타","2013.04","출발",25,0,0
"기타","2013.05","도착",27,0,0
"기타","2013.05","출발",27,0,0
"기타","2013.06","도착",26,0,0
"기타","2013.06","출발",25,0,0
"기타","2013.07","도착",26,0,0
"기타","2013.07","출발",27,0,0
"기타","2013.08","도착",26,0,0
"기타","2013.08","출발",26,0,0
"기타","2013.09","도착",26,0,0
"기타","2013.09","출발",26,0,0
"기타","2013.10","도착",26,0,0
"기타","2013.10","출발",27,0,0
"기타","2013.11","도착",20,0,0
"기타","2013.11","출발",20,0,0
"기타","2013.12","도착",17,0,9
"기타","2013.12","출발",17,0,9
"기타","2014.01","도착",19,0,0
"기타","2014.01","출발",19,0,0
"기타","2014.02","도착",17,1,0
"기타","2014.02","출발",16,0,0
"기타","2014.03","도착",21,0,0
"기타","2014.03","출발",21,0,0
"기타","2014.08","도착",0,0,0
"기타","2014.08","출발",3,0,0
"기타","2014.09","도착",5,262,9
"기타","2014.09","출발",5,73,1
"기타","2014.10","도착",3,116,1
"기타","2014.10","출발",2,180,3
"기타","2014.11","도착",0,0,0
"기타","2014.11","출발",0,0,0
"기타","2014.12","도착",0,0,0
"기타","2014.12","출발",0,0,0
"기타","2015.07","도착",0,0,0
"기타","2015.07","출발",4,0,0
"기타","2015.08","도착",1,19,0
"기타","2015.08","출발",1,19,3
"기타","2015.10","도착",1,161,2
"기타","2015.10","출발",1,161,2
"기타","2015.12","도착",0,0,0
"기타","2015.12","출발",3,0,0
"기타","2016.04","도착",0,0,0
"기타","2016.04","출발",0,0,0
"기타","2016.05","도착",0,0,0
"기타","2016.05","출발",1,0,0
"기타","2016.06","도착",0,0,0
"기타","2016.06","출발",0,0,0
"기타","2016.07","도착",0,0,0
"기타","2016.07","출발",1,0,0
"기타","2016.08","도착",0,0,0
"기타","2016.08","출발",1,0,8
"기타","2016.10","도착",1,0,0
"기타","2016.10","출발",0,0,0
"기타","2016.11","도착",0,0,92
"기타","2016.11","출발",4,347,3
"기타","2016.12","도착",0,0,62
"기타","2016.12","출발",3,0,62
"기타","2017.01","도착",1,0,0
"기타","2017.01","출발",0,0,0
"기타","2017.03","도착",0,0,0
"기타","2017.03","출발",0,0,0
"기타","2017.04","도착",0,0,0
"기타","2017.04","출발",1,0,0
"기타","2017.06","도착",0,0,0
"기타","2017.06","출발",2,0,0
"기타","2017.12","도착",0,0,0
"기타","2017.12","출발",0,0,0
"기타","2018.01","도착",1,0,0
"기타","2018.01","출발",1,45,1
"기타","2018.02","도착",1,77,1
"기타","2018.02","출발",0,0,0
"기타","2018.03","도착",1,0,0
"기타","2018.03","출발",2,120,81
"기타","2018.04","도착",3,361,83
"기타","2018.04","출발",2,11,0
"기타","2018.06","도착",0,0,0
"기타","2018.06","출발",1,0,26
"기타","2018.12","도착",1,0,25
"기타","2018.12","출발",1,0,0
"기타","2019.05","도착",1,0,66
"기타","2019.05","출발",1,0,66
"기타","2019.08","도착",1,206,4
"기타","2019.08","출발",0,0,0
"기타","2019.09","도착",1,0,55
"기타","2019.09","출발",2,0,2
"기타","2019.10","도착",1,0,38
"기타","2019.10","출발",1,0,16
"기타","2019.12","도착",0,0,0
"기타","2019.12","출발",1,0,0
"기타","2020.01","도착",1,0,0
"기타","2020.01","출발",0,0,0
"기타","2020.03","도착",0,0,0
"기타","2020.03","출발",0,0,0
"기타","2020.04","도착",0,0,0
"기타","2020.04","출발",0,0,0
"기타","2020.05","도착",0,0,0
"기타","2020.05","출발",0,0,0
"기타","2020.06","도착",0,0,0
"기타","2020.06","출발",0,0,0
"기타","2020.07","도착",0,0,0
"기타","2020.07","출발",0,0,0
"기타","2020.08","도착",0,0,0
"기타","2020.08","출발",0,0,0
"기타","2020.09","도착",0,0,0
"기타","2020.09","출발",0,0,0
"기타","2020.10","도착",1,0,59
"기타","2020.10","출발",1,0,0
"기타","2020.11","도착",0,0,0
"기타","2020.11","출발",0,0,0
"기타","2020.12","도착",12,1075,46
"기타","2020.12","출발",12,1075,0
"기타","2021.01","도착",18,1697,0
"기타","2021.01","출발",17,1658,0
"기타","2021.02","도착",25,2526,0
"기타","2021.02","출발",25,2526,0
"기타","2021.03","도착",22,2765,0
"기타","2021.03","출발",22,2765,0
"기타","2021.04","도착",19,2447,0
"기타","2021.04","출발",19,2447,0
"기타","2021.05","도착",58,5507,0
"기타","2021.05","출발",59,5507,83
"기타","2021.06","도착",24,2514,0
"기타","2021.06","출발",24,2514,0
"기타","2021.07","도착",24,2449,0
"기타","2021.07","출발",24,2449,0
"기타","2021.08","도착",16,1603,0
"기타","2021.08","출발",16,1603,0
"기타","2021.09","도착",18,1866,1
"기타","2021.09","출발",18,1866,1
"기타","2021.10","도착",18,1961,0
"기타","2021.10","출발",18,1961,0
"기타","2021.11","도착",11,1243,0
"기타","2021.11","출발",11,1243,0
"기타","2021.12","도착",17,2069,0
"기타","2021.12","출발",17,2069,0
"기타","2022.01","도착",14,1966,1
"기타","2022.01","출발",14,1966,1
"기타","2022.02","도착",15,2108,1
"기타","2022.02","출발",15,2108,1
"기타","2022.03","도착",12,1548,1
"기타","2022.03","출발",12,1548,1
"기타","2022.04","도착",9,1236,1
"기타","2022.04","출발",9,1236,1
"기타","2022.05","도착",6,1050,2
"기타","2022.05","출발",6,1050,2
"기타","2022.06","도착",7,1178,2
"기타","2022.06","출발",7,1178,2
"기타","2022.12","도착",0,0,0
"기타","2022.12","출발",0,0,0
"기타","2023.01","도착",0,0,0
"기타","2023.01","출발",0,0,0
"기타","2023.05","도착",0,0,0
"기타","2023.05","출발",1,0,0
